,genre_ids,original_language,popularity,release_date_x,movie,vote_average,vote_count,tconst,start_year,runtime_minutes,genres,id,release_date_y,production_budget,domestic_gross,worldwide_gross,total_profit,was_it_profitable_domestically
3437,"[53, 35, 18, 10749, 878]",en,15.64,2016-05-13,the lobster,6.9,2895,tt3464902,2015,119.0,"Comedy,Drama,Romance",32,2016-03-25,4500000,9196278,18019834,13519834,True
3438,"[53, 35, 18, 10749, 878]",en,15.64,2016-05-13,the lobster,6.9,2895,tt3464902,2015,119.0,"Comedy,Drama,Romance",32,2016-03-25,4500000,9196278,18019834,13519834,True
3439,"[12, 16, 35, 10751]",en,14.973,2015-12-18,alvin and the chipmunks: the road chip,5.8,852,tt2974918,2015,92.0,"Adventure,Animation,Comedy",56,2015-12-18,90000000,85886987,249517956,159517956,False
3440,"[18, 80]",en,14.646,2015-09-18,black mass,6.4,2020,tt1355683,2015,123.0,"Biography,Crime,Drama",59,2015-09-18,53000000,62575678,98837872,45837872,True
3441,[27],en,0.959,2017-05-01,black mass,10.0,1,tt1355683,2015,123.0,"Biography,Crime,Drama",59,2015-09-18,53000000,62575678,98837872,45837872,True
3442,"[53, 878, 28, 12]",en,14.640999999999998,2015-01-16,vice,4.3,312,tt3480796,2015,96.0,"Action,Adventure,Sci-Fi",100,2018-12-25,60000000,47836282,70883171,10883171,False
3443,"[53, 878, 28, 12]",en,14.640999999999998,2015-01-16,vice,4.3,312,tt6266538,2018,132.0,"Biography,Comedy,Drama",100,2018-12-25,60000000,47836282,70883171,10883171,False
3444,"[18, 36, 35]",en,20.125,2018-12-25,vice,7.1,1213,tt3480796,2015,96.0,"Action,Adventure,Sci-Fi",100,2018-12-25,60000000,47836282,70883171,10883171,False
3445,"[18, 36, 35]",en,20.125,2018-12-25,vice,7.1,1213,tt6266538,2018,132.0,"Biography,Comedy,Drama",100,2018-12-25,60000000,47836282,70883171,10883171,False
3446,[35],en,14.377,2015-09-25,the intern,7.1,3373,tt2361509,2015,121.0,"Comedy,Drama",6,2015-09-25,40000000,75764672,197115710,157115710,True
3447,"[53, 18, 12, 28, 36]",en,14.33,2015-12-11,in the heart of the sea,6.6,2137,tt1390411,2015,122.0,"Action,Adventure,Biography",1,2015-12-11,100000000,25020758,89693309,-10306691,False
3448,"[53, 18, 12, 28, 36]",en,14.33,2015-12-11,in the heart of the sea,6.6,2137,tt1390411,2015,122.0,"Action,Adventure,Biography",1,2015-12-11,100000000,25020758,89693309,-10306691,False
3449,"[35, 18]",en,14.327,2015-12-11,the big short,7.3,4657,tt1596363,2015,130.0,"Biography,Comedy,Drama",42,2015-12-11,28000000,70259870,133162752,105162752,True
3450,"[28, 80, 53]",en,14.082,2015-08-21,hitman: agent 47,5.6,1764,tt2679042,2015,96.0,"Action,Adventure,Crime",8,2015-08-21,35000000,22467450,82182803,47182803,False
3451,"[12, 35, 10751, 14, 16]",en,13.815,2015-02-06,the spongebob movie: sponge out of water,5.7,1165,tt2279373,2015,92.0,"Adventure,Animation,Comedy",74,2015-02-06,74000000,162994032,311013181,237013181,True
3452,[35],en,13.802,2015-06-03,entourage,6.2,647,tt1674771,2015,104.0,Comedy,30,2015-06-03,30000000,32363404,46438538,16438538,True
3453,"[35, 12, 10751]",en,13.565,2015-01-16,paddington,7.0,1904,tt1109624,2014,95.0,"Adventure,Comedy,Family",5,2015-01-16,55000000,76223578,258789097,203789097,True
3454,"[9648, 27]",en,13.493,2016-02-19,the witch,6.6,2931,tt4263482,2015,92.0,"Horror,Mystery",94,2016-02-19,3500000,25138705,40454520,36954520,True
3455,"[9648, 27]",en,13.493,2016-02-19,the witch,6.6,2931,tt8802728,2018,87.0,Horror,94,2016-02-19,3500000,25138705,40454520,36954520,True
3456,"[9648, 27]",en,13.493,2016-02-19,the witch,6.6,2931,tt4263482,2015,92.0,"Horror,Mystery",94,2016-02-19,3500000,25138705,40454520,36954520,True
3457,"[9648, 27]",en,13.493,2016-02-19,the witch,6.6,2931,tt8802728,2018,87.0,Horror,94,2016-02-19,3500000,25138705,40454520,36954520,True
3458,"[53, 28, 80, 9648]",en,13.428,2015-09-04,the transporter refueled,5.4,836,tt2938956,2015,96.0,"Action,Adventure,Crime",34,2015-09-04,22000000,16029670,69698495,47698495,False
3459,"[35, 12]",en,13.263,2015-01-23,mortdecai,5.4,1666,tt3045616,2015,107.0,"Action,Comedy,Crime",48,2015-01-23,60000000,7696134,30396134,-29603866,False
3460,"[10749, 18]",en,13.095999999999998,2015-11-20,carol,7.4,1949,tt2402927,2015,118.0,"Drama,Romance",60,2015-11-20,11800000,12711491,42843521,31043521,True
3461,"[10749, 18]",en,13.095999999999998,2015-11-20,carol,7.4,1949,tt2402927,2015,118.0,"Drama,Romance",60,2015-11-20,11800000,12711491,42843521,31043521,True
3462,"[12, 10751, 14]",en,13.054,2015-10-09,pan,5.9,1701,tt3332064,2015,111.0,"Adventure,Comedy,Family",93,2015-10-09,150000000,35088320,151525973,1525973,False
3463,"[27, 18, 9648]",en,13.0,2015-05-08,maggie,5.3,958,tt1881002,2015,95.0,"Drama,Horror",47,2015-05-08,4500000,187112,1027760,-3472240,False
3464,"[27, 18, 9648]",en,13.0,2015-05-08,maggie,5.3,958,tt9000062,2018,88.0,Drama,47,2015-05-08,4500000,187112,1027760,-3472240,False
3465,"[53, 18]",en,12.836,2015-10-16,bridge of spies,7.2,4313,tt3682448,2015,142.0,"Drama,History,Thriller",10,2015-10-16,40000000,72313754,162498338,122498338,True
3466,"[53, 18]",en,12.836,2015-10-16,bridge of spies,7.2,4313,tt3682448,2015,142.0,"Drama,History,Thriller",10,2015-10-16,40000000,72313754,162498338,122498338,True
3467,"[18, 35]",en,12.761,2015-10-23,burnt,6.4,1841,tt2503944,2015,101.0,"Comedy,Drama",27,2015-10-30,20000000,13651946,36773510,16773510,False
3468,"[18, 35]",en,12.761,2015-10-23,burnt,6.4,1841,tt4607118,2014,87.0,"Comedy,Drama",27,2015-10-30,20000000,13651946,36773510,16773510,False
3469,"[18, 35]",en,12.761,2015-10-23,burnt,6.4,1841,tt2503944,2015,101.0,"Comedy,Drama",27,2015-10-30,20000000,13651946,36773510,16773510,False
3470,"[18, 35]",en,12.761,2015-10-23,burnt,6.4,1841,tt4607118,2014,87.0,"Comedy,Drama",27,2015-10-30,20000000,13651946,36773510,16773510,False
3471,[35],en,12.129,2015-03-27,get hard,6.0,1469,tt2561572,2015,100.0,"Comedy,Crime",97,2015-03-27,40000000,90411453,106511453,66511453,True
3472,[35],en,12.129,2015-03-27,get hard,6.0,1469,tt8672656,2018,90.0,Comedy,97,2015-03-27,40000000,90411453,106511453,66511453,True
3473,"[18, 10749]",en,12.083,2015-11-04,brooklyn,7.3,1912,tt2381111,2015,117.0,"Drama,Romance",79,2015-11-04,11000000,38322743,62076141,51076141,True
3474,"[18, 10749]",en,12.083,2015-11-04,brooklyn,7.3,1912,tt3184798,2014,83.0,"Drama,Music,Musical",79,2015-11-04,11000000,38322743,62076141,51076141,True
3475,"[18, 10402]",fr,0.916,2017-08-05,brooklyn,6.0,1,tt2381111,2015,117.0,"Drama,Romance",79,2015-11-04,11000000,38322743,62076141,51076141,True
3476,"[18, 10402]",fr,0.916,2017-08-05,brooklyn,6.0,1,tt3184798,2014,83.0,"Drama,Music,Musical",79,2015-11-04,11000000,38322743,62076141,51076141,True
3477,"[27, 37]",en,11.890999999999998,2015-10-23,bone tomahawk,6.8,905,tt2494362,2015,132.0,"Adventure,Drama,Horror",77,2015-10-23,2000000,0,475846,-1524154,False
3478,"[12, 18, 53]",en,11.754,2015-10-02,the walk,6.9,1906,tt2159988,2015,89.0,"Crime,Thriller",33,2015-09-30,35000000,10161183,61492104,26492104,False
3479,"[12, 18, 53]",en,11.754,2015-10-02,the walk,6.9,1906,tt3488710,2015,123.0,"Adventure,Biography,Drama",33,2015-09-30,35000000,10161183,61492104,26492104,False
3480,"[18, 10402]",en,11.731,2015-08-14,straight outta compton,7.7,2048,tt1398426,2015,147.0,"Biography,Drama,History",35,2015-08-14,28000000,161197785,202182981,174182981,True
3481,"[18, 10402]",en,11.731,2015-08-14,straight outta compton,7.7,2048,tt1398426,2015,147.0,"Biography,Drama,History",35,2015-08-14,28000000,161197785,202182981,174182981,True
3482,"[18, 9648, 10749]",en,11.564,2015-07-24,paper towns,6.0,3587,tt3622592,2015,109.0,"Comedy,Drama,Mystery",68,2015-07-24,12000000,32000304,85450484,73450484,True
3483,"[10752, 18]",en,11.479,2015-04-24,the water diviner,6.8,682,tt3007512,2014,111.0,"Drama,History,War",4,2015-04-24,22500000,4200117,31054727,8554727,False
3484,[53],en,11.414,2015-08-07,cop car,5.8,452,tt3813310,2015,88.0,"Crime,Thriller",71,2015-08-07,5000000,134552,143658,-4856342,False
3485,"[12, 35, 16, 10751]",en,11.344,2015-11-01,the peanuts movie,6.6,894,tt2452042,2015,88.0,"Adventure,Animation,Comedy",7,2015-11-06,99000000,130178411,250091610,151091610,True
3486,"[12, 35, 16, 10751]",en,11.344,2015-11-01,the peanuts movie,6.6,894,tt2452042,2015,88.0,"Adventure,Animation,Comedy",7,2015-11-06,99000000,130178411,250091610,151091610,True
3487,"[18, 10749]",en,11.168,2015-04-10,the longest ride,7.5,1908,tt2726560,2015,123.0,"Drama,Romance",61,2015-04-10,34000000,37446117,63802928,29802928,True
3488,[35],en,10.993,2015-12-18,sisters,5.9,922,tt1850457,2015,118.0,Comedy,57,2015-12-18,30000000,87044645,106030660,76030660,True
3489,[35],en,10.993,2015-12-18,sisters,5.9,922,tt2612800,2013,84.0,Drama,57,2015-12-18,30000000,87044645,106030660,76030660,True
3490,[35],en,10.993,2015-12-18,sisters,5.9,922,tt4793074,2015,53.0,"Biography,Documentary,Music",57,2015-12-18,30000000,87044645,106030660,76030660,True
3491,[35],en,10.993,2015-12-18,sisters,5.9,922,tt5870006,2016,102.0,Drama,57,2015-12-18,30000000,87044645,106030660,76030660,True
3492,[35],en,10.993,2015-12-18,sisters,5.9,922,tt7326798,2018,87.0,Comedy,57,2015-12-18,30000000,87044645,106030660,76030660,True
3493,[35],en,10.993,2015-12-18,sisters,5.9,922,tt9048972,2018,72.0,"Biography,Comedy,Documentary",57,2015-12-18,30000000,87044645,106030660,76030660,True
3494,[35],en,10.993,2015-12-18,sisters,5.9,922,tt9851050,2019,87.0,"Action,Drama",57,2015-12-18,30000000,87044645,106030660,76030660,True
3495,"[18, 10402, 10749, 35]",en,10.809,2015-08-28,we are your friends,6.3,1241,tt3787590,2015,96.0,"Drama,Music,Romance",20,2015-08-28,2000000,3591417,10153415,8153415,True
3496,"[10749, 35, 80, 18]",en,10.704,2015-02-27,focus,6.8,4173,tt2381941,2015,105.0,"Comedy,Crime,Drama",99,2015-02-27,65000000,53862963,168065700,103065700,False
3497,"[10749, 35, 80, 18]",en,10.704,2015-02-27,focus,6.8,4173,tt2949588,2014,87.0,Comedy,99,2015-02-27,65000000,53862963,168065700,103065700,False
3498,"[35, 27]",en,10.451,2015-10-30,scouts guide to the zombie apocalypse,6.2,915,tt1727776,2015,93.0,"Action,Comedy,Horror",25,2015-10-30,15000000,3703046,15554855,554855,False
3499,[53],en,10.424,2015-03-13,the invitation,6.5,1063,tt2400463,2015,100.0,"Drama,Horror,Mystery",74,2016-04-08,1000000,231738,354836,-645164,False
3500,[53],en,10.424,2015-03-13,the invitation,6.5,1063,tt4546370,2015,6.0,Documentary,74,2016-04-08,1000000,231738,354836,-645164,False
3501,"[28, 18, 80]",en,10.388,2015-03-20,the gunman,5.7,583,tt2515034,2015,115.0,"Action,Crime,Drama",15,2015-03-20,40000000,10664749,18594227,-21405773,False
3502,"[28, 18, 80]",en,10.388,2015-03-20,the gunman,5.7,583,tt5241920,2016,87.0,Western,15,2015-03-20,40000000,10664749,18594227,-21405773,False
3503,"[18, 35]",en,10.305,2015-12-25,joy,6.5,2723,tt1465490,2010,75.0,Drama,88,2015-12-25,60000000,56451232,101134059,41134059,False
3504,"[18, 35]",en,10.305,2015-12-25,joy,6.5,2723,tt2327665,2012,53.0,Documentary,88,2015-12-25,60000000,56451232,101134059,41134059,False
3505,"[18, 35]",en,10.305,2015-12-25,joy,6.5,2723,tt2446980,2015,124.0,Drama,88,2015-12-25,60000000,56451232,101134059,41134059,False
3506,"[18, 35]",en,10.305,2015-12-25,joy,6.5,2723,tt6180144,2016,80.0,Drama,88,2015-12-25,60000000,56451232,101134059,41134059,False
3507,"[18, 35]",en,10.305,2015-12-25,joy,6.5,2723,tt8731858,2018,4.0,Documentary,88,2015-12-25,60000000,56451232,101134059,41134059,False
3508,"[18, 35]",en,10.305,2015-12-25,joy,6.5,2723,tt8917752,2018,99.0,Drama,88,2015-12-25,60000000,56451232,101134059,41134059,False
3509,"[16, 35, 18, 10749]",en,10.285,2015-12-30,anomalisa,7.1,927,tt2401878,2015,90.0,"Animation,Comedy,Drama",6,2015-12-30,8000000,3759286,5706168,-2293832,False
3510,"[16, 35, 18, 10749]",en,10.285,2015-12-30,anomalisa,7.1,927,tt2401878,2015,90.0,"Animation,Comedy,Drama",6,2015-12-30,8000000,3759286,5706168,-2293832,False
3511,"[27, 53, 9648]",en,10.196,2015-09-11,the visit,6.2,2634,tt1605776,2010,90.0,"Comedy,Drama,Romance",56,2015-09-11,5000000,65206105,98677816,93677816,True
3512,"[27, 53, 9648]",en,10.196,2015-09-11,the visit,6.2,2634,tt1901018,2010,50.0,Thriller,56,2015-09-11,5000000,65206105,98677816,93677816,True
3513,"[27, 53, 9648]",en,10.196,2015-09-11,the visit,6.2,2634,tt2252032,2012,52.0,"Documentary,Drama",56,2015-09-11,5000000,65206105,98677816,93677816,True
3514,"[27, 53, 9648]",en,10.196,2015-09-11,the visit,6.2,2634,tt3567288,2015,94.0,"Horror,Mystery,Thriller",56,2015-09-11,5000000,65206105,98677816,93677816,True
3515,[],en,0.631,2015-05-01,the visit,8.0,1,tt1605776,2010,90.0,"Comedy,Drama,Romance",56,2015-09-11,5000000,65206105,98677816,93677816,True
3516,[],en,0.631,2015-05-01,the visit,8.0,1,tt1901018,2010,50.0,Thriller,56,2015-09-11,5000000,65206105,98677816,93677816,True
3517,[],en,0.631,2015-05-01,the visit,8.0,1,tt2252032,2012,52.0,"Documentary,Drama",56,2015-09-11,5000000,65206105,98677816,93677816,True
3518,[],en,0.631,2015-05-01,the visit,8.0,1,tt3567288,2015,94.0,"Horror,Mystery,Thriller",56,2015-09-11,5000000,65206105,98677816,93677816,True
3519,"[35, 37]",en,10.187,2015-12-11,the ridiculous 6,5.0,676,tt2479478,2015,119.0,"Comedy,Western",52,2015-12-11,60000000,0,0,-60000000,False
3520,"[18, 36]",en,9.993,2015-11-09,the 33,6.2,565,tt2006295,2015,127.0,"Biography,Drama,History",78,2015-11-13,25000000,12227722,28400715,3400715,False
3521,"[35, 28]",en,9.97,2015-08-21,american ultra,6.0,1756,tt3316948,2015,96.0,"Action,Comedy,Sci-Fi",72,2015-08-21,28000000,14439985,30295028,2295028,False
3522,"[27, 80, 53]",en,9.943,2016-04-15,green room,6.8,1314,tt4062536,2015,95.0,"Horror,Music,Thriller",46,2016-04-15,5000000,3220371,3807503,-1192497,False
3523,"[27, 80, 53]",en,9.943,2016-04-15,green room,6.8,1314,tt4062536,2015,95.0,"Horror,Music,Thriller",46,2016-04-15,5000000,3220371,3807503,-1192497,False
3524,[27],en,9.916,2015-08-21,sinister 2,5.8,1142,tt2752772,2015,97.0,"Horror,Mystery,Thriller",91,2015-08-21,10000000,27740955,54104225,44104225,True
3525,"[18, 14, 27, 9648, 10749, 53]",en,9.897,2015-10-16,crimson peak,6.5,2986,tt2554274,2015,119.0,"Drama,Fantasy,Horror",33,2015-10-16,55000000,31090320,74966854,19966854,False
3526,"[18, 14, 27, 9648, 10749, 53]",en,9.897,2015-10-16,crimson peak,6.5,2986,tt2554274,2015,119.0,"Drama,Fantasy,Horror",33,2015-10-16,55000000,31090320,74966854,19966854,False
3527,"[18, 35, 10749]",en,9.685,2015-05-29,aloha,5.3,1226,tt1243974,2015,105.0,"Comedy,Drama,Romance",3,2015-05-29,37000000,21052030,25387091,-11612909,False
3528,"[28, 35, 80]",en,9.607,2015-05-08,hot pursuit,5.6,1000,tt2967224,2015,87.0,"Action,Comedy,Crime",79,2015-05-08,35000000,34580201,45671512,10671512,False
3529,"[878, 53]",en,9.55,2015-01-30,project almanac,6.5,1449,tt2436386,2015,106.0,"Drama,Mystery,Sci-Fi",84,2015-01-30,12000000,22348241,32909437,20909437,True
3530,"[28, 80, 53]",en,9.435,2015-12-25,point break,5.6,1260,tt2058673,2015,114.0,"Action,Crime,Sport",100,2015-12-25,100000000,28782481,126704591,26704591,False
3531,"[28, 80, 53]",en,9.435,2015-12-25,point break,5.6,1260,tt2058673,2015,114.0,"Action,Crime,Sport",41,1991-07-12,24000000,43218387,83531958,59531958,True
3532,"[27, 35, 14]",en,9.417,2015-12-04,krampus,6.0,1046,tt3850590,2015,98.0,"Comedy,Fantasy,Horror",28,2015-12-04,15000000,42725475,61788393,46788393,True
3533,"[18, 10749]",en,9.382,2015-08-28,the diary of a teenage girl,6.7,460,tt3172532,2015,102.0,"Comedy,Drama,Romance",35,2015-08-07,2000000,1477002,2279959,279959,False
3534,"[53, 18]",en,9.373,2015-08-28,zipper,5.7,85,tt3346224,2015,112.0,"Drama,Thriller",57,2015-08-28,4500000,0,0,-4500000,False
3535,"[10751, 16, 12, 35]",en,9.338,2015-07-10,minions,6.4,7343,tt2293640,2015,91.0,"Adventure,Animation,Comedy",73,2015-07-10,74000000,336045770,1160336173,1086336173,True
3536,"[878, 35, 27]",en,9.31,2015-10-30,freaks of nature,5.8,231,tt1817771,2015,92.0,"Comedy,Horror,Sci-Fi",83,2015-10-30,33000000,70958,70958,-32929042,False
3537,"[878, 35, 27]",en,9.31,2015-10-30,freaks of nature,5.8,231,tt1817771,2015,92.0,"Comedy,Horror,Sci-Fi",83,2015-10-30,33000000,70958,70958,-32929042,False
3538,"[35, 18]",en,9.269,2015-12-04,the lady in the van,6.3,393,tt3722070,2015,104.0,"Biography,Comedy,Drama",47,2016-01-15,6000000,10021175,42320503,36320503,True
3539,"[35, 18]",en,9.269,2015-12-04,the lady in the van,6.3,393,tt3722070,2015,104.0,"Biography,Comedy,Drama",47,2016-01-15,6000000,10021175,42320503,36320503,True
3540,"[36, 18, 10752]",en,9.251,2015-06-04,testament of youth,7.4,486,tt1441953,2014,129.0,"Biography,Drama,History",82,2015-06-05,10000000,1822250,6646669,-3353331,False
3541,"[80, 18, 35]",en,9.246,2015-06-19,dope,7.2,954,tt3850214,2015,103.0,"Comedy,Crime,Drama",11,2015-06-19,7000000,17506470,18190831,11190831,True
3542,"[27, 53]",en,9.166,2015-07-10,the gallows,4.8,591,tt2309260,2015,81.0,"Horror,Mystery,Thriller",80,2015-07-10,100000,22764410,41656474,41556474,True
3543,"[18, 878, 53]",en,9.061,2015-11-10,victor frankenstein,5.8,1200,tt1976009,2015,110.0,"Drama,Horror,Sci-Fi",24,2015-11-25,40000000,5775076,31124367,-8875633,False
3544,"[18, 878, 53]",en,9.061,2015-11-10,victor frankenstein,5.8,1200,tt1976009,2015,110.0,"Drama,Horror,Sci-Fi",24,2015-11-25,40000000,5775076,31124367,-8875633,False
3545,"[10749, 35]",en,9.054,2015-02-20,the duff,6.8,2987,tt1666801,2015,101.0,"Comedy,Romance",33,2015-02-20,8500000,34030343,43528634,35028634,True
3546,[35],en,9.014,2015-11-20,the night before,6.1,956,tt3530002,2015,101.0,"Adventure,Comedy,Fantasy",6,2015-11-20,25000000,43035725,52427346,27427346,True
3547,[35],en,9.014,2015-11-20,the night before,6.1,956,tt6006924,2017,81.0,Horror,6,2015-11-20,25000000,43035725,52427346,27427346,True
3548,[35],en,9.014,2015-11-20,the night before,6.1,956,tt6353886,2015,86.0,Documentary,6,2015-11-20,25000000,43035725,52427346,27427346,True
3549,[35],en,9.014,2015-11-20,the night before,6.1,956,tt3530002,2015,101.0,"Adventure,Comedy,Fantasy",6,2015-11-20,25000000,43035725,52427346,27427346,True
3550,[35],en,9.014,2015-11-20,the night before,6.1,956,tt6006924,2017,81.0,Horror,6,2015-11-20,25000000,43035725,52427346,27427346,True
3551,[35],en,9.014,2015-11-20,the night before,6.1,956,tt6353886,2015,86.0,Documentary,6,2015-11-20,25000000,43035725,52427346,27427346,True
3552,"[35, 18, 10402]",en,8.933,2015-03-20,danny collins,6.7,260,tt1772288,2015,106.0,"Biography,Comedy,Drama",59,2015-03-20,10000000,5637066,8465845,-1534155,False
3553,"[18, 36]",en,8.895,2015-10-09,steve jobs,6.8,2572,tt2080374,2015,122.0,"Biography,Drama",60,2015-10-09,30000000,17766658,35579007,5579007,False
3554,"[18, 36]",en,8.895,2015-10-09,steve jobs,6.8,2572,tt2080374,2015,122.0,"Biography,Drama",60,2015-10-09,30000000,17766658,35579007,5579007,False
3555,"[35, 18]",en,8.681000000000001,2015-07-01,magic mike xxl,6.2,1110,tt2268016,2015,115.0,"Comedy,Drama,Music",66,2015-07-01,14500000,66013057,123660597,109160597,True
3556,"[35, 18]",en,8.677,2015-06-12,me and earl and the dying girl,7.6,1570,tt2582496,2015,105.0,"Comedy,Drama,Romance",100,2015-06-12,8000000,6758416,9266180,1266180,False
3557,"[14, 18, 10749]",en,8.559,2015-04-24,the age of adaline,7.4,3853,tt1655441,2015,112.0,"Drama,Fantasy,Romance",8,2015-04-24,30000000,42629776,68984536,38984536,True
3558,[35],en,8.516,2015-03-06,unfinished business,5.2,472,tt2126400,2011,107.0,"Drama,Family",32,2015-03-06,35000000,10219501,13214051,-21785949,False
3559,[35],en,8.516,2015-03-06,unfinished business,5.2,472,tt2358925,2015,91.0,"Comedy,Drama",32,2015-03-06,35000000,10219501,13214051,-21785949,False
3560,[35],en,8.516,2015-03-06,unfinished business,5.2,472,tt4998626,2016,87.0,Horror,32,2015-03-06,35000000,10219501,13214051,-21785949,False
3561,[35],en,8.516,2015-03-06,unfinished business,5.2,472,tt6893224,2017,87.0,"Fantasy,Thriller",32,2015-03-06,35000000,10219501,13214051,-21785949,False
3562,[35],en,8.516,2015-03-06,unfinished business,5.2,472,tt7316906,2017,60.0,Drama,32,2015-03-06,35000000,10219501,13214051,-21785949,False
3563,[35],en,8.516,2015-03-06,unfinished business,5.2,472,tt8323644,2017,87.0,Romance,32,2015-03-06,35000000,10219501,13214051,-21785949,False
3564,[35],en,8.516,2015-03-06,unfinished business,5.2,472,tt8324550,2017,87.0,Romance,32,2015-03-06,35000000,10219501,13214051,-21785949,False
3565,"[35, 27]",en,8.362,2015-10-09,the final girls,6.5,619,tt2118624,2015,88.0,"Comedy,Drama,Fantasy",58,2015-11-03,4500000,0,0,-4500000,False
3566,"[35, 27]",en,8.362,2015-10-09,the final girls,6.5,619,tt7011980,2018,45.0,"Comedy,Horror",58,2015-11-03,4500000,0,0,-4500000,False
3567,"[18, 35]",en,8.328,2016-03-18,the bronze,5.8,186,tt3859304,2015,100.0,"Comedy,Drama,Sport",16,2016-03-18,3500000,615816,615816,-2884184,False
3568,"[18, 35]",en,8.328,2016-03-18,the bronze,5.8,186,tt3859304,2015,100.0,"Comedy,Drama,Sport",16,2016-03-18,3500000,615816,615816,-2884184,False
3569,"[35, 18]",en,8.304,2015-10-30,our brand is crisis,5.9,306,tt1018765,2015,107.0,"Comedy,Drama",78,2015-10-30,28000000,7002261,8594558,-19405442,False
3570,"[35, 18]",en,8.304,2015-10-30,our brand is crisis,5.9,306,tt1018765,2015,107.0,"Comedy,Drama",78,2015-10-30,28000000,7002261,8594558,-19405442,False
3571,"[35, 10751, 18]",en,8.261000000000001,2015-11-13,love the coopers,5.8,384,tt2279339,2015,107.0,"Comedy,Fantasy,Romance",98,2015-11-13,18000000,26302731,42227490,24227490,True
3572,"[35, 18, 10402]",en,8.247,2015-08-07,ricki and the flash,5.8,473,tt3623726,2015,101.0,"Comedy,Drama,Music",95,2015-08-07,18000000,26839498,41166033,23166033,True
3573,"[18, 10749, 35]",en,8.232999999999999,2015-05-21,before we go,6.5,985,tt0443465,2014,95.0,"Comedy,Drama,Romance",52,2015-09-04,3000000,37151,483938,-2516062,False
3574,"[18, 10749, 35]",en,8.232999999999999,2015-05-21,before we go,6.5,985,tt4453750,2014,84.0,"Documentary,Drama,News",52,2015-09-04,3000000,37151,483938,-2516062,False
3575,[18],en,8.197000000000001,2015-02-20,"mcfarland, usa",7.3,358,tt2097298,2015,129.0,"Biography,Drama,Sport",80,2015-02-20,17000000,44480275,45707924,28707924,True
3576,"[27, 53]",en,8.157,2015-10-23,paranormal activity: the ghost dimension,5.2,774,tt2473510,2015,88.0,"Horror,Mystery,Thriller",7,2015-10-23,10000000,18297124,77959374,67959374,True
3577,"[27, 53]",en,8.12,2015-04-17,unfriended,5.4,2019,tt3713166,2014,83.0,"Horror,Mystery,Thriller",14,2015-04-17,1000000,32789645,64364198,63364198,True
3578,[35],en,8.052999999999999,2015-02-20,hot tub time machine 2,5.1,512,tt2637294,2015,93.0,"Comedy,Mystery,Sci-Fi",7,2015-02-20,14000000,12314651,12826644,-1173356,False
3579,"[18, 14, 10402]",en,7.942,2015-10-23,jem and the holograms,5.4,241,tt3614530,2015,118.0,"Adventure,Drama,Family",53,2015-10-23,5000000,2184640,2368937,-2631063,False
3580,"[18, 14, 10402]",en,7.942,2015-10-23,jem and the holograms,5.4,241,tt3614530,2015,118.0,"Adventure,Drama,Family",53,2015-10-23,5000000,2184640,2368937,-2631063,False
3581,"[53, 80, 18]",en,7.914,2015-11-20,criminal activities,5.9,166,tt3687310,2015,94.0,"Crime,Drama,Thriller",67,2015-11-20,7000000,0,386744,-6613256,False
3582,"[53, 80, 18]",en,7.914,2015-11-20,criminal activities,5.9,166,tt3687310,2015,94.0,"Crime,Drama,Thriller",67,2015-11-20,7000000,0,386744,-6613256,False
3583,"[53, 27]",en,7.841,2015-07-24,the vatican tapes,4.6,365,tt1524575,2015,91.0,"Horror,Thriller",3,2015-07-24,13000000,1784763,14929184,1929184,False
3584,"[35, 18, 10749]",en,7.802,2016-03-11,"hello, my name is doris",6.4,265,tt3766394,2015,90.0,"Comedy,Drama,Romance",22,2016-03-11,1000000,14444999,14662703,13662703,True
3585,"[35, 18, 10749]",en,7.802,2016-03-11,"hello, my name is doris",6.4,265,tt3766394,2015,90.0,"Comedy,Drama,Romance",22,2016-03-11,1000000,14444999,14662703,13662703,True
3586,"[12, 18, 10751]",en,7.766,2015-06-26,max,6.8,407,tt1830712,2010,52.0,"Biography,Comedy,Documentary",36,2015-06-26,20000000,42656255,43658157,23658157,True
3587,"[12, 18, 10751]",en,7.766,2015-06-26,max,6.8,407,tt2390281,2012,83.0,Comedy,36,2015-06-26,20000000,42656255,43658157,23658157,True
3588,"[12, 18, 10751]",en,7.766,2015-06-26,max,6.8,407,tt3369806,2015,111.0,"Adventure,Drama,Family",36,2015-06-26,20000000,42656255,43658157,23658157,True
3589,"[18, 36]",en,7.763,2015-10-23,suffragette,7.3,982,tt3077214,2015,106.0,"Biography,Drama,History",16,2015-10-23,14000000,4702420,34044909,20044909,False
3590,[18],en,7.76,2015-04-10,woman in gold,7.4,787,tt2404425,2015,109.0,"Biography,Drama,History",81,2015-04-01,11000000,33307793,58586407,47586407,True
3591,"[18, 35]",en,7.731,2015-03-06,the second best exotic marigold hotel,6.4,420,tt2555736,2015,122.0,"Comedy,Drama",73,2015-03-06,10000000,33078266,90384306,80384306,True
3592,[18],en,7.661,2015-06-19,manglehorn,5.4,94,tt2893490,2014,97.0,Drama,41,2015-06-19,4000000,132270,797439,-3202561,False
3593,[18],tr,7.459,2015-11-20,mustang,8.0,755,tt3966404,2015,97.0,Drama,21,2015-11-20,1400000,845464,5552584,4152584,False
